1,32460,0,1,0,0,0,0,1
2,32520,0,1,0,2,0,1,4
3,32580,2,1,1,0,0,0,4
4,32640,1,2,1,0,0,0,4
5,32700,0,3,1,0,0,0,4
6,32700,0,3,1,0,0,0,4
7,32760,2,0,0,2,0,0,4
8,32820,1,3,0,0,0,0,4
9,32820,0,0,1,0,0,0,1
10,32940,2,2,0,0,0,0,4
11,33000,0,0,1,0,0,2,3
12,33060,0,1,1,0,0,0,2
13,33120,2,2,0,0,0,0,4
14,33180,1,2,0,0,1,0,4
15,33300,2,2,0,0,0,0,4
16,33360,0,3,0,1,0,0,4
17,33420,1,1,1,0,1,0,4
18,33480,0,1,1,0,0,0,2
19,33540,2,2,0,0,0,0,4
20,33600,1,0,0,0,0,0,1
21,33840,2,3,0,0,0,0,5
22,34020,0,1,0,0,0,0,1
23,34140,3,0,1,0,0,0,4
24,34200,1,2,0,0,0,0,3
25,34260,0,2,0,0,0,0,2
26,34320,1,2,1,0,0,0,4
27,34320,0,4,1,0,0,0,5
28,34380,1,3,0,0,0,0,4
29,34440,2,1,1,0,0,0,4
30,34560,0,1,0,0,0,0,1
31,34620,0,1,0,0,0,1,2
32,34740,1,1,0,0,1,0,3
33,34860,0,1,0,0,0,0,1
34,34920,0,2,0,0,0,1,3
35,35040,0,1,1,0,0,0,2
36,35100,1,1,1,0,0,1,4
37,35220,2,2,0,0,0,0,4
38,35220,1,1,1,0,0,0,3
39,35220,1,2,0,0,0,1,4
40,35280,1,0,0,0,0,0,1
41,35340,0,1,0,0,0,0,1
42,35520,2,0,1,1,0,0,4
43,35640,3,0,2,0,0,0,5
44,35700,2,2,0,0,0,0,4
45,35760,1,1,1,0,0,1,4
46,35820,1,1,0,1,1,0,4
47,35880,1,1,0,2,0,0,4
48,35880,2,1,1,0,1,0,5
49,35880,1,1,0,0,0,1,3
50,36000,1,0,1,1,0,0,3
51,36180,0,1,0,0,0,0,1
52,36240,3,1,0,0,0,0,4
53,36360,1,3,0,0,0,0,4
54,36420,2,1,0,0,0,0,3
55,36480,2,2,0,0,0,0,4
56,36540,2,0,0,0,0,0,2
57,36600,2,0,2,0,0,0,4
58,36660,1,2,1,0,0,0,4
59,36780,2,0,1,0,0,1,4
60,36840,2,2,0,0,0,0,4
61,36900,1,2,0,1,0,0,4
62,37080,3,1,0,0,0,1,5
63,37140,2,1,0,1,0,0,4
64,37200,0,0,1,0,0,0,1
65,37320,3,0,0,1,0,0,4
66,37380,1,0,0,0,0,0,1
67,37440,1,2,1,0,0,0,4
68,37500,0,1,0,0,0,0,1
69,37500,1,0,0,0,0,0,1
70,37560,3,0,1,0,0,0,4
71,37620,1,2,0,1,0,0,4
72,37680,3,1,0,0,1,0,5
73,37800,2,0,1,0,1,0,4
74,37920,2,1,0,1,0,0,4
75,37980,1,0,0,0,1,0,2
76,38100,2,2,0,0,0,0,4
77,38160,0,2,0,0,0,0,2
78,38220,1,2,2,0,0,0,5
79,38280,2,1,1,0,0,0,4
80,38340,2,1,1,0,0,0,4
81,38520,0,1,0,1,0,0,2
82,38520,0,1,0,0,0,0,1
83,38700,1,0,2,1,0,0,4
84,38760,1,0,0,0,0,0,1
85,38880,2,0,0,0,0,0,2
86,39060,1,3,0,0,0,0,4
87,39120,1,2,0,0,0,0,3
88,39180,0,1,0,0,0,0,1
89,39360,1,0,0,0,0,0,1
90,39420,0,0,1,0,0,0,1
91,39480,1,2,0,0,0,1,4
92,39480,4,1,0,0,0,0,5
93,39540,2,1,1,0,0,0,4
94,39720,1,0,2,0,1,0,4
95,39840,0,2,1,0,0,0,3
96,39960,1,1,0,0,0,0,2
97,40020,0,2,0,0,0,0,2
98,40080,2,0,0,0,0,1,3
99,40140,2,1,0,1,0,0,4
100,40140,1,0,0,0,1,0,2
101,40200,2,1,0,0,0,0,3
102,40260,0,3,1,0,0,0,4
103,40320,1,0,2,0,1,0,4
104,40440,1,0,0,0,0,0,1
105,40500,1,2,1,0,0,0,4
106,40560,0,0,1,0,0,0,1
107,40620,1,2,0,0,0,1,4
108,40680,0,2,0,0,0,0,2
109,40800,0,1,0,0,0,0,1
110,40860,1,2,1,0,0,0,4
111,40920,1,2,0,0,1,0,4
112,41040,1,1,1,0,0,0,3
113,41100,1,0,0,0,1,0,2
114,41100,0,3,1,0,0,0,4
115,41160,2,0,1,0,0,0,3
116,41220,0,1,1,1,0,1,4
117,41280,1,0,0,0,0,0,1
118,41460,1,1,1,0,0,0,3
119,41520,1,1,2,0,0,0,4
120,41580,3,1,0,0,0,0,4
121,41640,2,2,0,0,0,0,4
122,41760,1,2,1,0,0,0,4
123,41820,0,4,0,0,0,0,4
124,41880,1,2,0,2,0,0,5
125,41940,1,1,0,0,0,0,2
126,42000,1,1,1,0,0,0,3
127,42000,1,0,0,0,0,0,1
128,42060,0,0,0,1,0,0,1
129,42180,1,2,0,0,0,0,3
130,42240,2,0,1,1,0,0,4
131,42420,1,1,0,0,0,0,2
132,42480,1,1,0,0,0,0,2
133,42600,1,2,0,0,0,1,4
134,42660,2,0,0,0,0,0,2
135,42720,1,1,0,0,0,0,2
136,42780,1,1,0,2,0,0,4
137,42900,2,1,1,0,0,0,4
138,42960,2,2,0,0,0,0,4
139,42960,0,1,0,1,0,0,2
140,43020,0,0,1,0,0,0,1
141,43140,3,1,0,0,0,0,4
142,43140,4,0,0,0,0,0,4
143,43140,1,3,0,0,0,0,4
144,43200,0,3,0,1,0,0,4
145,43260,1,2,0,1,0,0,4
146,43380,0,1,0,0,0,0,1
147,43440,2,0,1,1,0,0,4
148,43500,1,0,1,1,0,0,3
149,43560,2,1,0,0,1,0,4
150,43620,2,2,0,0,0,0,4
151,43680,2,0,0,0,0,0,2
152,43680,0,1,0,0,1,0,2
153,43800,1,1,1,0,0,1,4
154,43920,0,1,0,0,0,0,1
155,44040,2,0,0,0,0,0,2
156,44100,1,2,1,0,0,0,4
157,44160,1,2,0,0,0,1,4
158,44160,0,0,1,0,0,0,1
159,44220,3,0,1,0,0,0,4
160,44280,1,2,0,1,0,0,4
161,44400,1,2,1,0,0,0,4
162,44520,1,1,0,0,0,0,2
163,44640,1,2,0,1,0,0,4
164,44700,2,1,1,0,1,0,5
165,44760,0,1,1,0,0,0,2
166,44820,1,0,0,0,0,1,2
167,44940,3,0,0,0,0,0,3
168,45060,2,1,0,0,0,1,4
169,45060,0,2,0,1,0,0,3
170,45240,0,1,0,0,0,0,1
171,45300,1,2,0,1,0,0,4
172,45360,1,1,2,0,0,0,4
173,45360,2,1,1,0,0,0,4
174,45420,0,1,0,0,0,0,1
175,45480,2,1,1,0,0,0,4
176,45660,2,2,0,0,0,0,4
177,45720,1,1,0,0,0,0,2
178,45780,3,1,0,0,0,0,4
179,45900,1,0,1,1,1,0,4
180,46020,0,1,0,0,0,0,1
181,46020,0,2,0,0,0,0,2
182,46080,0,1,0,0,0,0,1
183,46200,4,0,0,0,1,0,5
184,46320,2,2,0,0,0,0,4
185,46380,2,1,0,1,0,0,4
186,46440,1,1,0,0,0,0,2
187,46500,0,0,0,0,0,1,1
188,46560,1,1,0,0,0,0,2
189,46620,1,1,2,0,0,0,4
190,46680,1,0,0,0,0,0,1
191,46740,0,1,0,0,0,0,1
192,46860,2,1,0,0,0,0,3
193,46980,1,2,0,0,0,0,3
194,47100,0,2,2,0,0,0,4
195,47160,1,0,0,0,0,0,1
196,47340,2,0,0,0,0,1,3
197,47400,1,0,0,0,0,0,1
198,47460,2,1,1,0,0,0,4
199,47520,1,2,0,0,0,1,4
200,47640,0,2,0,0,0,0,2
201,47700,1,0,0,0,0,0,1
202,47760,0,3,0,0,0,0,3
203,47760,1,2,0,0,0,0,3
204,47820,0,1,1,0,0,0,2
205,47880,1,1,0,0,1,0,3
206,47940,1,1,0,0,0,0,2
207,48060,1,1,0,0,0,1,3
208,48120,3,1,0,0,0,0,4
209,48120,0,0,0,0,0,1,1
210,48240,2,0,1,0,0,0,3
211,48300,0,1,0,0,0,0,1
212,48360,3,2,0,0,0,0,5
213,48420,0,0,1,0,0,0,1
214,48480,2,1,0,0,0,1,4
215,48600,3,1,0,0,0,0,4
216,48660,1,0,3,0,0,0,4
217,48720,0,0,1,0,0,1,2
218,49020,1,3,1,0,0,0,5
