1,32400,0,2,0,0,0,0,2
2,32400,1,0,1,0,0,0,2
3,32460,1,0,1,0,0,0,2
4,32520,2,2,0,0,0,0,4
5,32520,1,0,0,0,0,0,1
6,32700,3,1,0,0,0,0,4
7,32820,2,0,1,1,0,0,4
8,32880,2,2,0,0,0,0,4
9,32940,0,4,0,0,0,0,4
10,33000,1,2,0,0,1,0,4
11,33060,1,1,0,0,0,0,2
12,33120,0,3,1,0,0,0,4
13,33180,0,1,0,0,0,1,2
14,33240,3,0,0,1,0,0,4
15,33360,1,2,1,0,0,0,4
16,33360,0,0,1,0,0,0,1
17,33420,2,1,0,1,0,0,4
18,33480,2,2,0,0,0,0,4
19,33540,1,2,1,0,0,0,4
20,33600,1,1,0,0,0,0,2
21,33660,1,0,0,0,0,0,1
22,33660,1,0,0,0,0,0,1
23,33720,0,2,0,1,0,0,3
24,33780,0,0,1,0,0,0,1
25,33840,3,0,0,1,0,0,4
26,33900,1,3,0,0,0,0,4
27,33960,0,1,1,0,0,0,2
28,34080,2,1,1,0,0,0,4
29,34200,3,0,1,0,0,0,4
30,34260,1,2,1,0,0,0,4
31,34380,1,0,0,0,0,0,1
32,34500,1,1,0,0,0,0,2
33,34500,2,1,0,0,0,0,3
34,34560,1,1,0,0,0,0,2
35,34620,0,0,0,0,1,0,1
36,34680,1,2,1,0,0,0,4
37,34800,2,2,0,0,0,0,4
38,34920,1,2,0,0,0,0,3
39,35100,0,0,1,0,0,0,1
40,35220,3,1,0,0,0,0,4
41,35400,1,3,0,0,0,0,4
42,35460,1,0,0,0,0,0,1
43,35580,0,1,0,1,0,0,2
44,35760,2,1,1,0,0,0,4
45,35820,1,3,0,0,0,0,4
46,35880,0,3,0,0,0,0,3
47,36000,1,3,0,0,0,0,4
48,36000,0,2,0,0,0,0,2
49,36060,0,2,0,0,1,0,3
50,36120,0,1,1,0,0,1,3
51,36180,1,3,0,0,0,0,4
52,36180,0,1,0,0,0,0,1
53,36240,2,1,0,1,0,0,4
54,36300,2,2,0,0,0,0,4
55,36360,2,0,1,1,0,0,4
56,36600,3,0,0,0,1,0,4
57,36660,1,2,1,0,0,0,4
58,36780,2,1,0,0,0,0,3
59,36780,1,2,1,0,0,0,4
60,36780,2,1,0,0,0,1,4
61,36780,1,3,0,0,0,0,4
62,36840,1,2,0,0,0,0,3
63,36900,3,1,0,0,0,0,4
64,36960,0,2,0,0,1,1,4
65,37020,1,1,0,0,1,0,3
66,37080,1,0,0,0,0,0,1
67,37140,0,2,0,1,0,0,3
68,37200,0,2,2,0,0,0,4
69,37260,1,1,1,0,1,0,4
70,37320,1,0,2,0,0,0,3
71,37380,3,1,0,0,0,0,4
72,37800,0,2,0,0,0,0,2
73,37860,3,1,0,0,0,0,4
74,37920,2,2,0,0,0,0,4
75,37980,1,0,0,0,0,0,1
76,38160,1,1,1,1,0,0,4
77,38280,1,1,0,0,0,0,2
78,38340,2,0,0,0,0,0,2
79,38400,2,0,1,1,0,0,4
80,38460,1,2,1,0,0,0,4
81,38520,1,1,0,0,0,0,2
82,38580,1,1,1,0,1,0,4
83,38760,1,2,1,0,0,0,4
84,38880,0,1,0,0,0,0,1
85,38940,2,1,1,0,0,0,4
86,39000,0,0,1,1,0,0,2
87,39060,2,1,1,0,0,0,4
88,39180,0,3,0,1,0,0,4
89,39240,1,2,0,0,0,0,3
90,39360,1,2,1,0,0,0,4
91,39420,0,0,2,0,0,0,2
92,39480,1,1,0,0,0,0,2
93,39600,0,4,0,0,0,0,4
94,39720,2,1,0,0,0,0,3
95,39780,1,1,1,0,0,0,3
96,40020,0,1,0,0,0,0,1
97,40140,3,0,0,0,0,0,3
98,40200,2,0,0,0,0,0,2
99,40260,0,4,0,0,0,0,4
100,40440,3,0,1,0,1,0,5
101,40500,1,1,0,0,1,0,3
102,40560,0,1,0,0,0,0,1
103,40620,1,2,1,1,0,0,5
104,40680,3,0,0,0,1,0,4
105,40740,1,2,0,0,0,0,3
106,40800,1,1,0,0,0,0,2
107,40920,0,2,2,0,0,0,4
108,40980,0,1,0,0,0,0,1
109,41040,3,0,0,1,0,0,4
110,41100,0,1,0,0,0,0,1
111,41160,2,1,1,0,0,0,4
112,41220,0,1,0,0,0,0,1
113,41280,1,1,0,1,0,0,3
114,41400,1,1,0,1,0,0,3
115,41460,0,1,1,0,0,0,2
116,41520,0,1,0,0,0,0,1
117,41520,1,1,1,0,0,0,3
118,41580,0,2,1,0,0,0,3
119,41580,0,1,1,0,1,0,3
120,41700,0,1,2,0,0,0,3
121,41760,1,1,0,0,0,0,2
122,41880,1,0,0,0,0,0,1
123,42000,1,0,0,0,1,0,2
124,42000,0,0,1,0,0,0,1
125,42060,2,2,0,0,0,0,4
126,42060,0,1,2,1,0,0,4
127,42120,1,2,1,0,0,0,4
128,42120,1,3,1,0,0,0,5
129,42180,3,0,1,0,0,0,4
130,42240,3,1,0,0,0,0,4
131,42300,1,3,0,0,0,0,4
132,42360,1,0,1,0,0,0,2
133,42600,3,1,0,0,0,0,4
134,42780,0,1,2,0,0,0,3
